GEOID10,POP100_RE,HU100_RE,TAZ
250173302001004,230,115,1282
250173301004004,74,22,1278
250173301001001,37,13,1278
250173301001008,54,18,1278
250173301001002,47,16,1278
250173301003013,16,4,1279
250173301003017,1,1,1279
250173302001026,0,0,1279
250173302001015,54,29,1283
250173301003012,26,10,1279
250173301003020,0,0,1280
250173301003010,149,53,1279
250173302001016,25,14,1282
250173301003015,69,19,1279
250173301003001,15,6,1279
250173302001013,52,17,1282
250173302001012,320,103,1282
250173302001020,11,4,1279
250173301003014,24,6,1279
250173302001019,3,1,1279
250173301003018,17,7,1279
250173301003002,29,6,1279
250173302001027,0,0,1280
250173302001018,347,116,1279
250173302001017,72,19,1279
250173301003016,0,0,1279
250173302002003,0,0,1283
250173301003011,259,109,1279
250092092004007,91,29,1204
250092092004006,43,13,1204
250092092004005,25,10,1204
250092092004008,13,5,1204
250173301002019,310,111,1280
250173301002028,67,21,1280
250173301002022,50,17,1280
250173301002020,39,13,1280
250173301002027,47,12,1280
250173301002026,18,7,1280
250173302001025,34,11,1280
250173301002017,0,0,1280
250173302001022,40,14,1283
250173301002015,191,60,1280
250173301002025,0,0,1280
250173301002021,32,9,1280
250173301002024,219,92,1280
250173301003021,47,23,1280
250173301003022,8,2,1280
250173301002018,157,51,1280
250173301002023,50,18,1280
250173154012012,195,103,1348
250173154011025,11,8,1348
250173152004044,0,0,1347
250173152004043,100,38,1347
250173154012014,62,22,1348
250173154011021,20,15,1348
250173154012009,3,3,1348
250173154011014,0,0,1348
250173155001004,12,7,1347
250173154011027,65,44,1348
250173154012016,114,63,1348
250173154011006,2,1,1350
250173154012013,24,22,1348
250173154012006,938,230,1348
250173154011026,20,13,1348
250173154012018,1,1,1348
250173154012015,35,15,1348
250173154011024,25,19,1348
250173154012000,61,16,1349
250173155001003,0,0,1347
250173152004041,11,3,1352
250173154012010,0,0,1349
250173154012017,0,0,1348
250173154012011,58,45,1348
250173152004045,0,0,1349
250173154011010,63,16,1350
250173154011001,705,301,1350
250173154011020,240,103,1348
250173152002067,0,0,1352
250173152002046,0,0,1352
250173154012005,0,0,1349
250173154012002,0,0,1349
250173152002054,0,0,1352
250173152002079,0,0,1352
250173152004040,30,10,1349
250173152002074,0,0,1352
250173152002075,0,0,1352
250173154012003,0,0,1349
250173154012004,0,0,1349
250173152004001,42,15,1349
250173154021018,4,1,1349
250173154021017,11,5,1349
250173152002061,0,0,1352
250173152002069,0,0,1352
250173152002066,0,0,1352
250173152002051,0,0,1352
250173152002073,0,0,1352
250173152002052,0,0,1352
250173152002077,0,0,1352
250173152002071,0,0,1352
250173152002076,0,0,1352
250173152004038,4,2,1352
250173152002059,0,0,1352
250173152002056,0,0,1352
250173152002055,0,0,1352
250173152002058,0,0,1352
250173152002042,30,11,1352
250173152002060,0,0,1352
250173152002062,0,0,1352
250173152002057,0,0,1352
250173152002063,0,0,1352
250173154021004,69,19,1349
250173152002045,143,71,1352
250173152002043,33,14,1349
250173154012001,0,0,1349
250173152002050,0,0,1352
250173152002047,0,0,1352
250173152002064,0,0,1352
250173152004000,27,11,1349
250173152004039,33,14,1349
250173152002044,12,4,1349
250173152002070,0,0,1352
250173152002072,0,0,1352
250173152002048,0,0,1352
250173152002049,0,0,1352
250173152002078,0,0,1352
250173152002053,0,0,1352
250173152004002,20,11,1352
250173152002065,0,0,1352
250173613004045,12,5,1442
250173611002002,14,5,1433
250173611001018,97,37,1435
250173613002022,86,57,1434
250173613001043,0,0,1441
250173611001001,0,0,1442
250173613001041,30,9,1433
250173611001010,13,6,1441
250173613002021,53,25,1434
250173613005039,0,0,1433
250173611001017,55,33,1435
250173613001042,3,2,1433
250173613001039,0,0,1433
250173611002003,0,0,1441
250173613005038,0,0,1442
250173611001014,36,15,1433
250173611002001,14,6,1433
250173611001015,41,28,1433
250173611001007,22,6,1441
250173611001016,0,0,1433
250173613001044,17,8,1433
250173611001019,40,14,1435
250173613001040,121,79,1433
250173611001003,0,0,1441
250173613005036,0,0,1433
250173611002000,50,21,1433
250173611001004,22,10,1441
250173613001045,46,18,1433
250173613001046,30,12,1433
250173613001056,33,16,1433
250173611001023,0,0,1435
250173611001024,2,1,1435
250173611001025,3,2,1435
250173613003036,0,0,1434
250173611005005,0,0,1435
250173611005000,202,87,1434
250173611005002,15,6,1434
250173611005003,25,12,1434
250173611005004,0,0,1434
250173613003030,14,4,1434
250173613003025,152,47,1434
250173611005001,26,11,1434
250173611001020,120,48,1435
250173611005010,8,4,1435
250173611001021,0,0,1435
250173613003046,34,13,1434
250173613003028,16,3,1434
250173611002023,14,4,1437
250173611001028,4,2,1435
250173611002016,69,25,1435
250173611002028,24,6,1435
250173611005017,31,12,1436
250173611002021,0,0,1437
250173611005008,5,2,1435
250173611002017,23,7,1435
250173611001026,164,73,1435
250173611002022,174,22,1437
250173611002024,7,2,1437
250173611002019,27,11,1435
250173611002015,34,9,1435
250173611005016,126,50,1436
250173611005019,75,29,1436
250173611005022,0,0,1436
250173611002020,0,0,1435
250173611005006,0,0,1435
250173611001022,2,1,1435
250173611005007,0,0,1435
250173611002014,355,182,1435
250173611002018,30,9,1435
250173611005028,6,3,1436
250173611004002,117,41,1436
250173611004023,43,15,1436
250173611004021,20,6,1436
250173612002025,13,5,1438
250173611004007,0,0,1436
250173611004010,0,0,1438
250173611004025,4,1,1436
250173612003047,0,0,1438
250173651004006,1,1,1543
250173651004004,0,0,1543
250173611004009,0,0,1436
250173611004012,21,7,1436
250173611004013,5,1,1436
250173651004060,4,1,1543
250173611004029,51,21,1436
250173611004019,22,7,1436
250173651004002,9,3,1543
250173651004005,0,0,1543
250173611004018,26,10,1436
250173611005020,76,35,1436
250173611004014,135,71,1436
250173611005023,2,0,1436
250173612003035,11,6,1438
250173611004006,46,18,1436
250173611004028,13,3,1436
250173611004020,0,0,1436
250173611004015,17,6,1436
250173611004027,2,1,1436
250173651004003,95,70,1543
250173611004011,17,8,1436
250173611004022,11,5,1436
250173611005021,0,0,1436
250173611004030,1,1,1436
250173611004024,124,42,1436
250173611004026,12,6,1436
250173611004017,13,6,1436
250173611004008,4,1,1436
250173611004005,286,100,1436
250173611004004,0,0,1436
250173611004016,12,6,1436
250173611003025,58,22,1437
250173611002027,57,28,1437
250173611003016,22,17,1437
250173611002025,0,0,1437
250173611003033,0,0,1437
250173611003022,0,0,1437
250173611003020,8,6,1437
250173611004001,200,145,1437
250173611003026,45,28,1437
250173611004000,0,0,1437
250173611003001,43,24,1437
250173611003011,99,77,1437
250173611003017,0,0,1437
250173611002026,27,12,1437
250173611003031,0,0,1437
250173611002029,6,2,1437
250173611003015,0,0,1437
250173611003028,34,16,1437
250173612002005,13,6,1438
250173611003018,0,0,1437
250173612002002,0,0,1439
250173611003032,55,46,1437
250173611003013,0,0,1439
250173612001041,0,0,1439
250173611003012,0,0,1437
250173611003021,90,45,1437
250173611003024,93,33,1437
250173612002001,0,0,1439
250173611003002,53,41,1437
250173611003023,0,0,1437
250173611004003,125,110,1437
250173611002030,101,0,1437
250173611003030,19,6,1437
250173611003019,120,93,1437
250173612002000,0,0,1439
250173611003014,24,8,1437
250173611003029,102,35,1437
250173611003027,81,34,1437
250173651001004,41,14,1542
250173651001007,80,26,1542
250173612003022,27,12,1438
250173612003015,0,0,1438
250173612002019,38,11,1439
250173651001008,54,17,1542
250173612002023,0,0,1439
250173612003031,2,1,1438
250173612003009,0,0,1438
250173612002003,62,24,1439
250173612002013,26,12,1439
250173612003008,48,15,1438
250173612003004,27,11,1438
250173612003039,0,0,1438
250173612003025,0,0,1438
250173612002024,0,0,1438
250173651001000,113,38,1542
250173651001010,61,19,1542
250173612002020,18,6,1439
250173612002018,27,12,1439
250173651001011,17,5,1542
250173651001017,6,2,1542
250173612002006,56,19,1439
250173612002026,55,19,1438
250173651001009,56,21,1542
250173612003034,155,54,1438
250173612002014,0,0,1438
250173612002015,22,7,1438
250173612002027,82,32,1438
250173612002028,49,16,1438
250173612002022,65,22,1438
250173612003006,4,1,1438
250173612003038,62,25,1438
250173612003037,53,15,1438
250173612003014,0,0,1438
250173651001018,27,9,1542
250173651001006,32,10,1542
250173612002010,43,20,1439
250173612002009,71,28,1439
250173651001003,87,28,1542
250173612003027,0,0,1438
250173612003042,18,5,1438
250173612003010,52,20,1438
250173612003020,96,32,1438
250173612002021,0,0,1438
250173612001032,56,20,1439
250173612003007,100,37,1438
250173612002029,30,10,1438
250173651001001,0,0,1542
250173612003011,188,80,1438
250173612003002,187,72,1438
250173612003041,3,1,1438
250173612003012,0,0,1438
250173612003017,0,0,1439
250173612002012,0,0,1439
250173612003003,0,0,1438
250173612003021,6,1,1438
250173612003016,90,45,1439
250173651001005,17,5,1542
250173612003036,0,0,1438
250173612003026,43,18,1438
250173612003029,22,8,1438
250173612003005,0,0,1438
250173612002011,120,55,1439
250173612003024,0,0,1438
250173612003030,0,0,1438
250173612003019,0,0,1438
250173651001002,16,6,1542
250173612003040,16,6,1438
250173612003023,227,71,1438
250173612001031,18,9,1439
250173612003001,64,20,1438
250173612003000,211,69,1438
250173612002017,40,13,1439
250173612002008,61,22,1439
250173612002016,20,8,1439
250173612002007,78,23,1439
250092091003032,0,0,1200
250092091001008,2,1,1201
250092091004008,197,67,1201
250092092002022,0,0,1202
250092091003016,31,13,1200
250092091003014,35,13,1200
250092091003010,19,8,1200
250092091003013,30,13,1200
250092091003012,39,13,1200
250092091001012,87,30,1201
250092091004017,40,17,1201
250092091003015,48,21,1200
250092091003001,45,15,1200
250092091003005,78,29,1200
250092091004019,85,32,1201
250092091005005,14,4,1200
250092091004015,112,43,1201
250092091004014,77,34,1201
250092091003023,30,11,1200
250092091004003,6,2,1201
250092091003020,55,17,1200
250092091001027,0,0,1201
250092091004000,283,99,1201
250092092004017,4,1,1203
250092091004002,41,17,1201
250092091004007,7,2,1201
250092091001013,0,0,1201
250092091003019,26,11,1200
250092091005001,0,0,1200
250092091001003,4,1,1201
250092091004011,0,0,1201
250092091003009,20,8,1200
250092091004009,15,6,1201
250092092002034,0,0,1202
250092091005000,49,19,1200
250092091004022,1,3,1201
250092091003008,158,62,1200
250092091003011,24,8,1200
250092091004013,8,3,1201
250092091003006,21,10,1200
250092091004012,94,31,1201
250092091004021,16,7,1201
250092091003021,10,4,1200
250092091005003,0,0,1200
250092091004005,0,0,1201
250092091003000,360,125,1200
250092092002032,0,0,1203
250092092002025,86,27,1203
250092091003002,48,16,1200
250092091003022,56,19,1200
250092092002038,8,3,1203
250092091003017,49,32,1200
250092091003018,65,25,1200
250092091003004,51,16,1200
250092091004020,20,6,1201
250092091004004,36,12,1201
250092092002021,107,35,1203
250092092002037,11,5,1203
250092091004006,0,0,1201
250092091004001,24,9,1201
250092091004016,9,4,1201
250092091004018,19,6,1201
250092091001004,39,12,1201
250092091001011,63,23,1201
250092091003003,41,12,1200
250092091005006,0,0,1200
250092091003007,23,8,1200
250092091003035,0,0,1200
250092092002023,0,0,1202
250092091004010,12,4,1201
250092092004011,45,13,1202
250092092003012,23,6,1203
250092092003000,550,189,1202
250092092004016,36,10,1202
250092092003003,133,53,1203
250092092003011,122,38,1203
250092092004015,1,1,1202
250092092002024,0,0,1203
250092092004012,67,23,1202
250092092004013,29,9,1202
250092092003006,13,6,1202
250092092004009,437,161,1202
250092092003014,0,0,1203
250092092002036,1,1,1202
250092092004014,166,52,1202
250092092004010,41,13,1202
250092092002028,33,28,1203
250092092003004,93,35,1203
250092092002030,87,26,1203
250092092002006,0,0,1203
250092092002009,0,0,1203
250092092002027,32,22,1203
250092092001003,69,20,1203
250092092001009,25,10,1203
250092092002003,0,0,1203
250092092001006,21,9,1204
250092092001015,46,14,1204
250092092001010,128,44,1203
250092092002014,0,0,1203
250092092002018,0,0,1203
250092092002012,0,0,1203
250092092002011,0,0,1203
250092092002017,0,0,1203
250092092002026,0,0,1203
250092092001012,58,24,1203
250092092002049,56,18,1203
250092092002002,161,49,1203
250092092002019,71,27,1203
250092092002048,48,18,1203
250092092002020,60,22,1203
250092092002052,0,0,1203
250092092002007,0,0,1203
250092092002016,0,0,1203
250092092002005,0,0,1203
250092092002015,0,0,1203
250092092002008,0,0,1203
250092092001004,309,100,1204
250092092003015,58,18,1203
250092092002004,62,28,1203
250092092001011,44,14,1203
250092092002013,0,0,1203
250092092002010,0,0,1203
250092092002053,0,0,1203
250092092002029,62,22,1203
250173302003009,46,18,1281
250173302003007,0,0,1281
250173302004006,0,0,1282
250173302003002,0,0,1281
250173302001005,0,0,1282
250173302004010,17,5,1282
250173302003008,198,113,1281
250173302003024,38,14,1281
250173302003018,0,0,1281
250173302003023,37,19,1281
250173302003015,206,91,1281
250173302001000,0,0,1281
250173302003016,15,4,1281
250173302003014,1,2,1281
250173302001006,109,76,1282
250173302003003,22,8,1281
250173302001001,171,71,1281
250173302003017,11,6,1281
250173302003006,0,0,1281
250173302003000,42,19,1281
250173302001002,8,7,1281
250173302003028,16,7,1281
250173302003013,23,8,1281
250173302003026,20,7,1281
250173302001003,204,99,1282
250173302004009,28,10,1282
250173302004001,9,6,1282
250173302004000,130,53,1282
250173302003020,4,3,1281
250173302003027,17,4,1281
250173302003025,27,8,1281
250173302003019,9,3,1281
250173302004011,18,5,1282
250173302003004,0,0,1281
250173302003011,24,11,1281
250173302003012,0,0,1281
250173302003010,33,14,1281
250173302004002,23,10,1282
250173302004003,24,5,1282
250173302001014,23,18,1282
250173302002000,254,105,1283
250173302004007,19,12,1282
250173302002004,274,93,1284
250173302004005,63,26,1282
250173302004008,23,10,1282
250173302002001,0,0,1283
250173302004004,822,470,1282
250173302001023,51,14,1283
250173302002002,181,104,1283
250173302002006,76,25,1283
250173302002005,47,18,1283
250173302001021,130,57,1283
250173302002007,48,22,1283
250173302002008,55,34,1283
250173302002015,78,27,1284
250173302002017,156,56,1284
250173302002018,2,1,1284
250173302002016,164,62,1284
250173154022009,4,2,1351
250173154022016,50,19,1351
250173154021003,64,20,1351
250173154022005,328,110,1350
250173154022026,62,23,1350
250173154022015,142,44,1351
250173154022011,33,13,1351
250173154022031,19,6,1350
250173154021007,158,51,1351
250173152004014,330,174,1352
250173152001026,1,1,1353
250173152001014,0,0,1353
250173152001019,0,0,1356
250173152004003,83,42,1352
250173152001013,0,0,1353
250173152004027,62,19,1353
250173152001028,2,1,1353
250173152004017,6,2,1353
250173152004018,0,0,1356
250173152001024,47,18,1352
250173152004050,0,1,1353
250173152001027,165,79,1353
250173152001012,0,0,1353
250173152004005,0,0,1352
250173152004011,27,18,1352
250173152004026,0,0,1353
250173152004010,17,7,1352
250173152004008,1,1,1352
250173152002068,60,38,1352
250173152004015,306,94,1353
250173152004019,4,1,1353
250173152004024,10,3,1353
250173152004021,0,0,1353
250173152001021,0,0,1353
250173152004022,17,5,1353
250173152001022,9,4,1353
250173152001011,386,286,1353
250173152004007,27,12,1352
250173152004013,43,16,1352
250173152002041,77,46,1358
250173152001020,0,0,1353
250173152004016,32,13,1353
250173152004004,0,0,1352
250173152001023,371,167,1353
250173152004020,0,0,1353
250173152004023,18,8,1353
250173152001025,69,37,1352
250173152004006,3,0,1352
250173152004009,40,13,1352
250173152004042,13,5,1352
250173152004012,15,7,1352
250173612001020,260,152,1440
250173612001040,36,27,1439
250173612001028,69,30,1439
250173612001027,103,45,1439
250173612002004,46,16,1439
250173612001039,0,0,1440
250173612001025,51,27,1440
250173612001029,0,0,1439
250173612001024,156,85,1440
250173612001036,0,0,1440
250173612001003,1122,0,1440
250173612001009,4,1,1440
250173612001038,0,0,1440
250173613004032,41,14,1442
250173613004047,0,0,1442
250173612001015,0,0,1440
250173612001022,11,5,1440
250173612001014,0,0,1440
250173613004048,0,0,1442
250173613004051,0,0,1442
250173612001007,38,18,1440
250173612001000,0,0,1440
250173612001023,20,11,1440
250173612001010,220,83,1440
250173612001035,65,34,1440
250173612001037,0,0,1440
250173612001008,0,0,1440
250173613004044,502,203,1442
250173612001034,0,0,1442
250173611003005,0,0,1441
250173612001001,88,85,1440
250173612001042,0,0,1441
250173612001033,0,0,1440
250173612001002,70,33,1440
250173612001026,24,17,1440
250173612001004,0,0,1442
250173612001030,0,0,1440
250173613004052,0,0,1440
250173612001016,0,0,1442
250173612001006,11,10,1440
250173612001021,109,46,1440
250173612001005,0,0,1440
250173613004043,0,0,1442
250173613004042,0,0,1442
250173611001000,0,0,1441
250173611002007,195,64,1441
250173611002009,27,11,1441
250173611001009,39,18,1441
250173611003008,0,0,1441
250173611002011,22,9,1441
250173611001006,45,15,1441
250173611002008,8,2,1441
250173613005024,55,22,1442
250173611003010,0,0,1441
250173611002013,78,27,1441
250173611001005,21,8,1441
250173613004035,24,11,1442
250173611001002,289,111,1441
250173611003000,0,0,1441
250173611001012,0,0,1441
250173611001013,0,0,1441
